"stk","alpha","beta0","sigma","deviance"
1,1.47774855343212,1.95679099012597,0.786111505440701,-2807.93371025356
1,1.31917052989576,2.50524067042224,0.753621035197856,-2814.84397540829
1,1.59863091196853,2.16378095401016,0.854468724939933,-2815.17873494021
1,1.3050003534263,1.55270210760958,0.969943488796201,-2814.2999857805
1,1.50409320203014,1.50973347470365,0.729091691591974,-2828.04910201818
1,1.31064181609146,2.73719577699618,0.770033528840423,-2822.37343758068
1,1.44589183528073,1.76672897630679,0.7375267178614,-2811.68504410813
1,1.57584275197193,2.87499156454942,0.913513317001827,-2817.51830309869
1,1.39611106115251,2.06126052205482,0.965815588672449,-2831.15169030451
1,1.44399835255205,2.34688455569544,0.862880479125065,-2815.17011960941
1,1.29495712603123,1.72971672056748,0.691421248624258,-2812.14274766994
1,1.42836155352365,1.97110174611209,0.984095646276578,-2812.97775424358
1,1.26067950552182,1.68212482219342,0.781213136146788,-2815.49920800051
1,1.51708927518444,1.89961327225124,0.841951251718637,-2814.52414947028
1,1.35656404533738,1.688427696273,0.817967932602579,-2810.93960798815
1,1.29973063949551,2.13351216961754,0.7768883272552,-2791.87598900203
1,1.4812338831669,1.70619074613709,0.88995522714382,-2797.52019246554
1,1.57999219387581,2.2108728348498,0.887417888136885,-2823.40520490411
1,1.41200239203818,2.56536803168167,0.762430146010994,-2794.2074120901
1,1.50828975390004,1.85862412921181,0.809596743636784,-2816.30338231735
1,1.40742478313568,1.78754709069849,0.935187303931676,-2828.0632867535
1,1.39305729929529,1.59155442097586,0.855460967457278,-2820.26492553397
1,1.22665219997501,1.47359297909093,0.79316876056665,-2826.07335110317
1,1.19026672302887,1.7828990483808,0.883856103053339,-2814.16744983304
1,1.32544782001971,1.5559849429937,0.800384057832288,-2806.15372426434
1,1.47888600461371,1.53915799516289,0.861209354879543,-2812.14433934286
1,1.32866556313276,1.83911018061706,0.866208562581178,-2813.91880628252
1,1.40656750287278,2.52190735179618,0.826763042434777,-2811.15845930388
1,1.46935619849636,1.81736258443208,0.730944317424347,-2830.84849916877
1,1.30099756981558,1.62006185388695,0.811613726227432,-2819.25991371008
1,1.4810165503018,2.17044838435062,0.750573975346768,-2807.61727959575
1,1.58212570788886,1.7433757897612,0.734065920456773,-2815.64856316102
1,1.45704244876932,2.56329618177097,0.763052099340865,-2810.47307798182
1,1.46928021443796,1.71912887493006,0.861037354096293,-2801.77502812536
1,1.17072952420705,1.63672017888032,0.732655575902022,-2808.35789441032
1,1.3257641495675,2.2557145586346,0.818243168447867,-2804.93918193944
1,1.62849861066479,2.74410359759966,1.15354611869928,-2834.09295038205
1,1.47151954033938,2.05297083862384,0.779761377280415,-2821.6635790933
1,1.35484903500224,3.15920112539952,0.873692075584625,-2830.50127413311
1,1.43475332285789,1.85935816521931,0.936096405904046,-2795.54243147431
1,1.35939732375476,1.68719856346722,1.00472079077269,-2828.72757935906
1,1.41525095092019,2.21312982142733,0.778034257778894,-2813.96115423588
1,1.22262172916381,1.74628518388341,0.653975939274844,-2820.89317854846
1,1.2994862020888,2.21560764987586,0.686841705492806,-2818.86016709222
1,1.25213839106923,1.55004591615384,0.662680820762817,-2834.0181724098
1,1.59767235175137,2.39441700783043,0.809086899757645,-2818.02164702783
1,1.3835612016252,2.15629288668636,0.77757740042449,-2807.78375506421
1,1.29884588315392,1.73010688133063,0.73472183100945,-2807.85053177353
1,1.48919910402559,1.65112690959164,0.860757205166885,-2801.51469556561
1,1.43613595472043,2.61273386571578,0.924479728805401,-2816.94659126987
1,1.4972815218042,2.04299150764189,0.858299954603161,-2802.04706029457
1,1.4591016385338,2.321001585325,0.750843304726873,-2807.56983114164
1,1.71698660680697,1.85143844196825,0.832723166088659,-2820.45051324744
1,1.42161651769621,2.07953600108183,0.873714297985643,-2807.43194285489
1,1.47996814923228,1.81249710044129,0.737177713622658,-2836.71823032835
1,1.37791794280452,1.69206038375797,0.751870855885064,-2814.27063654556
1,1.3650713519786,2.05011327240877,0.755745777982661,-2794.52054934642
1,1.33252515589791,2.22103399286299,0.909614360480935,-2812.83113981546
1,1.42961389641953,2.39686537893315,0.813258654081636,-2803.64966123985
1,1.39148484267698,2.04821887487675,0.729518625447899,-2804.93431262762
1,1.77669188053475,4.57604413280633,0.754091986178344,-2835.72864809107
1,1.38286656147296,2.58284303002214,0.743654924882952,-2821.26054043185
1,1.29792138757858,1.85864320319475,0.749182293788351,-2797.4807825683
1,1.49212091819892,1.47648383859469,0.881462794387961,-2830.10509609815
1,1.44112393604434,2.55793316818028,0.872109810645928,-2818.05006499994
1,1.34153383808213,1.5947348266754,0.81899815737933,-2804.66287171395
1,1.64366059096404,3.29460931938163,0.884396127013572,-2838.02205849292
1,1.10312447280551,1.4712892208113,0.829858163850444,-2820.23500421805
1,1.16109390968262,1.4956931417049,0.782779543327055,-2840.38703662803
1,1.60641344543177,2.18995814811781,0.746412567660492,-2818.03360535427
1,1.54977605056558,1.90625683085654,0.858273618263609,-2817.85374452765
1,1.4587984488595,2.20755894168007,0.753884455177645,-2814.97068878153
1,1.36544660286777,2.02779578084464,0.770958540533779,-2801.20878995017
1,1.51483441834595,2.11843706563341,0.71704483207117,-2822.73324988792
1,1.42721164218806,2.03204052638481,0.699424889535065,-2815.79716657012
1,1.37562647467868,1.99486913307521,0.942769972876261,-2815.500210398
1,1.30502504986211,2.01119946708707,0.818963980848598,-2825.03980647893
1,1.33620867875582,1.93281402917019,0.72076350264144,-2796.23859188304
1,1.48081579981509,2.52489388463,0.79200470441357,-2809.17839007346
1,1.17148608628449,1.84085174017101,0.805766231068322,-2818.6219872569
1,1.36826806492129,2.16356659966897,0.815719910200227,-2810.62141780327
1,1.52955630938552,1.85969363933199,0.889757058375087,-2812.65223091953
1,1.41765142535999,1.65733947242033,0.767395449482817,-2794.82471820834
1,1.35269137144979,1.68929143392421,0.825609743791904,-2820.78789184685
1,1.50950647366066,1.83683379417182,0.88096928397682,-2823.75480906282
1,1.52690166231792,1.92575949688004,0.682974578495714,-2818.87645210156
1,1.49660720844961,2.7164302928741,0.712664198430003,-2821.13211316189
1,1.37858605309794,1.58003856313392,0.794086735079568,-2812.86296644567
1,1.31711617446727,2.6520844101517,0.804381974228034,-2817.56852590461
1,1.26955876739954,1.68730517428321,0.947396682160538,-2811.28109985713
1,1.44582631955025,1.46169960118622,0.836005990458925,-2818.09023179838
1,1.4494977856819,1.88518774139685,0.8527902292928,-2809.15323906485
1,1.3635567489654,1.84578088471769,0.785391082575258,-2827.69974971977
1,1.22923743378406,2.30756232839535,0.746077837902695,-2806.48041365742
1,1.45594140301763,1.61514743598883,0.816323432354376,-2814.108244695
1,1.66649564278777,2.6563562430428,0.7734107099581,-2833.07133151183
1,1.47141055060692,2.48146339438211,0.711121681354113,-2803.75709360976
1,1.49779182666435,2.72179548143936,0.825125477571376,-2821.8190041489
1,1.35045923946091,2.35048705419866,0.788612046198733,-2830.59852629229
1,1.44617157740863,2.05324877957578,0.783917214907912,-2821.612345808
1,1.49727574705832,1.64196893680771,0.771545938277445,-2813.58516207121
1,1.53954043347459,1.63211291945388,0.698986982298725,-2820.22574332764
1,1.36297904151724,2.39656452287431,0.831226329676932,-2807.98928546864
1,1.6094735541234,1.83564583062357,0.788315685771813,-2811.30438231237
1,1.43273520582781,1.68024780831763,0.768434953494719,-2813.27517760796
1,1.42107261999023,1.86001275901749,1.05948405858937,-2808.040845857
1,1.28126758136557,1.73814865045957,0.793835974652314,-2810.88481900636
1,1.44663075017433,1.58783738124252,1.0202807543667,-2798.73976066252
1,1.41664783176072,1.84613027766239,0.850488737868343,-2815.63112821777
1,1.3728048774653,1.47970730905694,0.782637961790624,-2802.7349850844
1,1.37610500497143,1.64595577479147,0.88994628781804,-2817.94656700022
1,1.30695621806416,2.08329636679295,0.874839590571294,-2819.21851947058
1,1.34671390889164,2.31210633363479,0.705873868796448,-2811.09754244064
1,1.16527280684425,2.2058420538865,0.897082924576115,-2814.29147102575
1,1.4037980399556,1.89746755802797,0.771909352262793,-2820.21160657438
1,1.45266731973709,2.79019094044711,0.846035165383772,-2827.8029139095
1,1.15861615577874,1.46883811492796,0.867039932006578,-2811.87997578058
1,1.29408180401671,2.25945570800828,0.716133808542323,-2830.50036149595
1,1.33641945960532,2.06804960098731,0.771549929449795,-2838.7191098109
1,1.47851138778539,2.32017282410004,0.718089555329101,-2807.90663090275
1,1.5123186134091,3.22744321658104,0.843656239356036,-2830.05878618126
1,1.45173545152256,2.24608389383396,0.828103390697335,-2791.65326868531
1,1.25490112871113,1.93660319225432,0.784804156225267,-2821.46370935363
1,1.43884900347882,1.51681915952704,0.881222703309205,-2813.33053414077
1,1.54103553287311,2.42020030661262,0.878185738601618,-2807.82309878931
1,1.41679400636802,1.65969510335891,0.843360867121414,-2811.7290960047
1,1.48068909413242,2.57096596527654,0.755950930987589,-2811.78363798404
1,1.43783838781616,2.11001615980527,0.967620352136389,-2811.9150245769
1,1.39500438275407,1.51545539645438,0.659388753055554,-2801.8517476854
1,1.36942221733436,1.5736833928209,0.843036295374272,-2835.32767479568
1,1.55852654528484,2.41279187875714,0.810948697185129,-2815.08552228176
1,1.44241697834046,2.1824183404449,0.851891888316818,-2823.91501635579
1,1.41681001074817,1.82574049072066,0.778307363026604,-2807.27607172305
1,1.57423386483271,1.97234491580713,0.79758836617535,-2826.80799708861
1,1.39659713631998,1.56438864722321,0.909980033791915,-2800.49086426161
1,1.37476038536997,2.61333452811192,0.84554789751075,-2816.67562803683
1,1.47809531282503,2.4008005130654,0.752344730959093,-2813.52581814174
1,1.33693772606626,1.52339129496505,0.833701294161723,-2832.45596160349
1,1.37874109144498,1.79318110955286,0.857934818757103,-2820.26285386477
1,1.33960111867653,1.68305616589517,0.727776593871148,-2823.59637879185
1,1.39312864201962,1.6777629124491,0.73163177774262,-2807.64553781774
1,1.27085445166421,2.28822299263697,0.816270967826189,-2816.86067838277
1,1.34465706176218,1.52161704825659,0.919397546418167,-2800.80945936629
1,1.25497229630673,2.28384712501245,0.840077330520234,-2810.6776558354
1,1.44077486649018,2.91814683728805,0.793629851204274,-2818.055677526
1,1.43923829171826,1.9604829340599,0.984157952112181,-2817.42951263588
1,1.55881946250746,1.68193097327911,0.923588663298753,-2828.37237141679
1,1.55776036739941,3.43411287205021,0.852905520645117,-2819.09283321972
1,1.48817098167962,1.54255243883014,0.678233342121257,-2812.7816069208
1,1.50893069161754,1.5900138517038,0.972624673268311,-2839.74314718206
1,1.5434972381045,2.15527579266052,0.842005225249875,-2816.55450177974
1,1.50842719884333,1.49440698330496,0.976967667010522,-2818.03882907606
1,1.42959323182939,2.62651160734675,0.787611274441084,-2814.04637779555
1,1.42615398109544,2.13711418581907,0.986808408348885,-2824.48389595178
1,1.35370160737475,2.1829877562695,0.891333103666219,-2805.97379770038
1,1.45896115050177,1.81619011115309,0.785253487786984,-2819.96077257227
1,1.39889157816013,1.97674165552549,0.788458724505328,-2813.44207640679
1,1.21249423436149,1.88070645328282,0.829008949103589,-2796.31653298146
1,1.21032752657535,1.56485567059581,0.811650257343953,-2815.75785023153
1,1.41403128946951,1.98105979343039,0.770216253335948,-2829.86319818308
1,1.3601625695221,1.55507953317707,0.778227769445414,-2785.72880585788
1,1.20120292838647,1.62917820183448,0.787976880584522,-2821.81645750284
1,1.49196603774422,2.46416954369468,0.812140920304291,-2813.34183430084
1,1.36877702541765,2.08275423038062,0.796158531341282,-2829.20433575522
1,1.30650391975916,1.55872483621992,0.822856852926258,-2799.2415679783
1,1.51855252151753,2.08898341431524,0.799131393988584,-2813.67452039174
1,1.43839281951966,1.80372445030993,0.822938461205978,-2804.14260647931
1,1.26353992345342,1.49135316929386,0.84053856681686,-2807.15919258387
1,1.31986997662848,2.46826331881952,0.804568172693208,-2804.03443138502
1,1.32406236330436,1.45450360124048,0.91145166997687,-2804.00778445184
1,1.34517398682603,2.01983361061696,0.875914658165693,-2810.41439093285
1,1.41560463588412,1.49997245445293,0.867599304203456,-2800.306802021
1,1.37996502570574,1.56023420804649,0.923335347439026,-2816.66752933337
1,1.35165260791779,1.997530582465,0.80500022328743,-2801.26662757268
1,1.33444262128584,1.65838280366627,0.721997453432155,-2819.49894447522
1,1.39064636083227,1.78435772170078,0.778696375527965,-2805.25679688678
1,1.19702109896241,1.45871815718299,0.915102657094054,-2813.14732789155
1,1.28512737949625,1.80211390090014,0.739833288359737,-2808.14484284851
1,1.34716859739953,1.49549092013851,0.849921963434177,-2805.41790440226
1,1.36881649488184,1.78221119483072,0.955153067354071,-2822.68780252296
1,1.45775561031938,1.6546665291348,0.796071095552717,-2800.41795603993
1,1.61017419783514,2.08128354797903,0.802186829125374,-2809.66686584265
1,1.24693804318069,1.90149250998122,0.687942914702801,-2812.27050735386
1,1.49637194160993,1.73888922772786,0.859204479827364,-2809.69122500631
1,1.36367061823522,2.48970171099134,0.771583399826114,-2821.40380475638
1,1.2683416753345,2.11923708409846,0.864579984654387,-2806.41667134973
1,1.37506447581026,1.89012554336406,0.835554749272521,-2800.84330234909
1,1.34667505194817,1.84535471284483,0.831210526061143,-2820.79932159345
1,1.77212071757271,3.16350633510167,0.90352223325076,-2820.28647146264
1,1.40534574927891,1.6233534148436,0.733620033795184,-2804.8907679524
1,1.36342203286222,2.01687799890222,0.885741721901368,-2808.30629998384
1,1.42382872326199,2.73635016252659,0.939074920609936,-2821.1372130374
1,1.30923775281961,2.51495469006911,0.749759652320674,-2837.31026413962
1,1.3121684173386,1.54185290062741,0.750005697778324,-2810.26422460002
1,1.48879687554939,2.24210048284893,0.821711689573083,-2824.11228727998
1,1.38071466733306,1.97124809902279,0.952803801627891,-2821.17409576225
1,1.47595121706298,1.74280784008618,0.723296693601704,-2813.7382470985
1,1.44143335485051,1.80706571632242,1.02960999890886,-2839.45201505351
1,1.50584654908413,2.29753427737501,0.822448339926696,-2802.83854670291
1,1.3008838217675,1.96453314013152,0.883438691440555,-2810.59121164608
1,1.40380216108431,1.54798940720716,0.832881582360183,-2817.6939097173
1,1.3260256164569,1.84548485163669,0.847186972529615,-2825.51925418273
1,1.50868513913656,3.44916524172918,0.86716301940747,-2811.83601306293
1,1.43438600282493,1.93221223820861,0.769628610152074,-2796.67411257745
1,1.35780137029711,1.75204465992848,0.927679086781693,-2802.05407324899
1,1.55909025603846,3.07545414834227,0.849968815942303,-2805.25591823254
1,1.39721969836538,2.7332538295902,0.772590921743711,-2823.18033470954
1,1.49426074198632,2.28376745125153,0.855676045777578,-2846.11676829488
1,1.22320047576409,1.51230898069733,0.817991840475684,-2835.09125588938
1,1.34832751039751,1.81786222543087,0.878620142227044,-2828.40421357686
1,1.37796738042744,1.52267239296209,0.756469419906984,-2829.33786881847
1,1.21659004238564,1.65107913872139,0.789325952358564,-2838.71745985125
1,1.47290715200962,2.3799883255274,1.00369749013331,-2830.30971519645
1,1.82594645509819,2.65444801907094,0.934209779911465,-2830.98676797751
1,1.46850130408949,1.92327130489395,0.78574590723143,-2824.43489311967
1,1.3156791743915,1.95040373319516,0.79039080330079,-2804.15063894101
1,1.54037177579196,1.64932783365665,0.692663908483251,-2806.69032803559
1,1.17134424111375,1.7128447423572,0.714745569063233,-2812.28035872656
1,1.36093630880932,2.01298782001272,0.788185602489247,-2790.55068437066
1,1.33262005676347,2.0372566167153,0.856460348113554,-2815.47121112936
1,1.57397867959547,2.52507870672471,0.773017336292075,-2802.85062055562
1,1.3463000160237,1.48581435549957,0.797342206979292,-2819.12825290454
1,1.42509379741374,2.43868343847428,0.694544991545491,-2815.14455350202
1,1.47780645111158,1.971956026784,0.760180390659672,-2809.14520750726
1,1.4399565747637,1.50429780068756,0.855409507220249,-2820.63717703553
1,1.6387628814806,2.00783423316504,0.881011031195257,-2845.31088244504
1,1.41125038413359,1.83656845742351,0.811484410485591,-2825.00479822517
1,1.31747769608612,1.99351685718966,0.801308084039842,-2811.6850663056
1,1.36773136489074,2.25331687464986,0.768989597700951,-2806.96027365737
1,1.30054812124465,2.45153716652152,1.01230316837728,-2825.3596108215
1,1.47111003884205,1.8178002752921,0.830394300901286,-2805.28114515398
