Label,Stock,StockID,Model,Parameter,Value,SD,LCL,LQ,Median,UQ,UCL
Label,Stock,StockID,Model,Paramter,Value,SD,LCL,LQ,Median,UQ,UCL
Label,character,numeric,character,character,numeric,numeric,numeric,numeric,numeric,numeric,numeric
,Pitt,12,RickerTVAFB,alpha[61],1.69614257,0.307762176,1.096974989,1.489,1.694,1.901,2.314
,Pitt,12,RickerTVAFB,alpha[62],1.70898645,0.349153472,1.035,1.481,1.7,1.932,2.41704998
,Pitt,12,RickerTVAFB,beta,26.731058,4.061575758,18.67,23.85,26.69,29.61,34.74
,Pitt,12,RickerTVAFB,Smax,0.038324509,0.006155801,0.02879,0.03377,0.03747,0.04193,0.05356
,Pitt,12,RickerTVAFB,var,0.100771018,0.132859947,0.000845776,0.00686375,0.035189999,0.1549,0.4635
,Harrison,13,Ricker,alpha,1.56717661,0.186505605,1.198,1.442,1.569,1.691249945,1.931
,Harrison,13,Ricker,beta,4.4925558,1.224410363,2.041974994,3.683,4.501499972,5.301249982,6.898124956
,Harrison,13,Ricker,Smax,0.24679663,0.118670733,0.144997499,0.1886,0.222149994,0.2715,0.489804999
,Harrison,13,Ricker,var,1.92854248,0.361140341,1.34,1.668,1.892,2.141,2.740024996
,Harrison,13,RickerTVA,alpha[1],1.283576167,0.418400545,0.395167448,1.027,1.305,1.562,2.082
,Harrison,13,RickerTVA,alpha[2],1.283592493,0.398289126,0.4467975,1.031,1.306,1.547,2.025
,Harrison,13,RickerTVA,alpha[3],1.266222279,0.387812194,0.4474875,1.017,1.2895,1.523,1.99
,Harrison,13,RickerTVA,alpha[4],1.265813503,0.38142672,0.464775,1.02775,1.287,1.521,1.986025
,Harrison,13,RickerTVA,alpha[5],1.301196639,0.360937881,0.558095,1.073,1.318,1.539,1.983
,Harrison,13,RickerTVA,alpha[6],1.371533181,0.352374708,0.6828675,1.143,1.372,1.594,2.076
,Harrison,13,RickerTVA,alpha[7],1.405553646,0.351476353,0.734835,1.179,1.397,1.619,2.151
,Harrison,13,RickerTVA,alpha[8],1.396570807,0.350146096,0.737194999,1.172,1.38849991,1.607,2.135
,Harrison,13,RickerTVA,alpha[9],1.36573969,0.339424858,0.68606246,1.151,1.371,1.582,2.03
,Harrison,13,RickerTVA,alpha[10],1.333384601,0.339573035,0.6296,1.122,1.351,1.55,1.973
,Harrison,13,RickerTVA,alpha[11],1.310890993,0.341155804,0.5838775,1.109,1.331,1.534,1.925025
,Harrison,13,RickerTVA,alpha[12],1.299216928,0.343669285,0.57329,1.095,1.323,1.526,1.914025
,Harrison,13,RickerTVA,alpha[13],1.330433697,0.333802671,0.6394175,1.125,1.346,1.552,1.941025
,Harrison,13,RickerTVA,alpha[14],1.350151366,0.329536597,0.659475,1.145,1.365,1.567,1.961
,Harrison,13,RickerTVA,alpha[15],1.363385442,0.323965895,0.691185,1.161,1.372,1.573,1.9841
,Harrison,13,RickerTVA,alpha[16],1.339054958,0.327398611,0.65788,1.13675,1.354,1.555,1.937
,Harrison,13,RickerTVA,alpha[17],1.33020899,0.328458275,0.64169,1.129,1.348,1.547,1.931
,Harrison,13,RickerTVA,alpha[18],1.33241347,0.330247953,0.6419975,1.133,1.353,1.55,1.941
,Harrison,13,RickerTVA,alpha[19],1.341124233,0.333525181,0.6299925,1.143,1.3605,1.564,1.948025
,Harrison,13,RickerTVA,alpha[20],1.346011014,0.334646253,0.62777,1.148,1.363,1.571,1.952
,Harrison,13,RickerTVA,alpha[21],1.38793874,0.322467678,0.7292975,1.192,1.399,1.599,1.992
,Harrison,13,RickerTVA,alpha[22],1.430722086,0.319681784,0.779995,1.235,1.436,1.632,2.064025
,Harrison,13,RickerTVA,alpha[23],1.442363555,0.315575867,0.79467999,1.242,1.445,1.638,2.069
,Harrison,13,RickerTVA,alpha[24],1.47434319,0.315378245,0.844774986,1.277,1.470499915,1.665,2.118
,Harrison,13,RickerTVA,alpha[25],1.488338996,0.319118611,0.851667476,1.291,1.487,1.681,2.137
,Harrison,13,RickerTVA,alpha[26],1.51594798,0.321984453,0.874877489,1.316,1.51,1.707,2.185024994
,Harrison,13,RickerTVA,alpha[27],1.51068984,0.31826869,0.88621735,1.311,1.509,1.700249945,2.156
,Harrison,13,RickerTVA,alpha[28],1.495875093,0.31288827,0.864795,1.303,1.497,1.692,2.119
,Harrison,13,RickerTVA,alpha[29],1.45455429,0.3237059,0.7582975,1.265,1.47,1.663,2.047025
,Harrison,13,RickerTVA,alpha[30],1.426692557,0.338453787,0.68607,1.236,1.454,1.648,2.012
,Harrison,13,RickerTVA,alpha[31],1.444246208,0.333472249,0.705755,1.256,1.467,1.663,2.042
,Harrison,13,RickerTVA,alpha[32],1.464608238,0.326858994,0.7467525,1.278,1.483,1.677,2.05105
,Harrison,13,RickerTVA,alpha[33],1.480154416,0.32814254,0.7522975,1.289,1.498,1.693,2.079025
,Harrison,13,RickerTVA,alpha[34],1.496045908,0.326400178,0.7821525,1.305,1.515,1.704,2.096075
,Harrison,13,RickerTVA,alpha[35],1.510943057,0.323851368,0.81398,1.322,1.524,1.721,2.116
,Harrison,13,RickerTVA,alpha[36],1.529400419,0.320578989,0.8370775,1.341,1.54,1.738,2.125
,Harrison,13,RickerTVA,alpha[37],1.551538108,0.319360574,0.877095,1.362,1.563,1.756,2.159
,Harrison,13,RickerTVA,alpha[38],1.59014468,0.314698048,0.946069981,1.399,1.597,1.793,2.208024994
,Harrison,13,RickerTVA,alpha[39],1.619153339,0.317706506,0.961292499,1.427,1.625,1.821,2.238
,Harrison,13,RickerTVA,alpha[40],1.658766152,0.316597851,1.011,1.461,1.661499925,1.859,2.284049979
,Harrison,13,RickerTVA,alpha[41],1.701654529,0.318335856,1.06095,1.501,1.702,1.902,2.358
,Harrison,13,RickerTVA,alpha[42],1.71382891,0.317892532,1.079974989,1.512,1.713,1.914,2.359
,Harrison,13,RickerTVA,alpha[43],1.73758748,0.321363705,1.107974989,1.534,1.733,1.942,2.407
,Harrison,13,RickerTVA,alpha[44],1.75298735,0.331159262,1.106,1.543,1.748,1.958,2.426
,Harrison,13,RickerTVA,alpha[45],1.76486547,0.33384878,1.089,1.556,1.764,1.971,2.443
,Harrison,13,RickerTVA,alpha[46],1.79262634,0.330208767,1.149949958,1.582,1.788,2.001,2.47004998
,Harrison,13,RickerTVA,alpha[47],1.83037714,0.337153191,1.191,1.612,1.818,2.043,2.525
,Harrison,13,RickerTVA,alpha[48],1.91379956,0.351834135,1.286,1.675,1.889,2.133,2.673
,Harrison,13,RickerTVA,alpha[49],1.95989502,0.368037848,1.311,1.705,1.933,2.192,2.747
,Harrison,13,RickerTVA,alpha[50],1.99687082,0.378828939,1.334,1.734,1.969,2.233,2.803024996
,Harrison,13,RickerTVA,alpha[51],2.02658767,0.390536384,1.337,1.755,1.999,2.271,2.866024996
,Harrison,13,RickerTVA,alpha[52],2.0770835,0.412146287,1.366,1.784,2.037,2.339,2.943
,Harrison,13,RickerTVA,alpha[53],2.10633369,0.427371509,1.368,1.801,2.069,2.375249961,3.033024996
,Harrison,13,RickerTVA,alpha[54],2.14061188,0.443927009,1.380949965,1.818,2.099,2.428,3.098024996
,Harrison,13,RickerTVA,alpha[55],2.16846845,0.465447887,1.38,1.831,2.126,2.46,3.180024996
,Harrison,13,RickerTVA,alpha[56],2.16907076,0.473478259,1.367,1.826749949,2.129,2.471,3.2
,Harrison,13,RickerTVA,alpha[57],2.22328914,0.511251613,1.37,1.851,2.17,2.549,3.335024996
,Harrison,13,RickerTVA,alpha[58],2.2654631,0.546041754,1.367974991,1.863,2.205,2.601,3.473024996
,Harrison,13,RickerTVA,alpha[59],2.29596674,0.584468668,1.355,1.869,2.224,2.657,3.588024997
,Harrison,13,RickerTVA,alpha[60],2.31634178,0.625010067,1.337974991,1.862,2.227499944,2.681249965,3.751074971
,Harrison,13,RickerTVA,alpha[61],2.364052328,0.690539416,1.336974991,1.868,2.251499944,2.75,3.992024997
,Harrison,13,RickerTVA,alpha[62],2.361481967,0.708709944,1.30795,1.859,2.243,2.751,4.042025
,Harrison,13,RickerTVA,beta,5.75295821,1.539153103,2.893924962,4.69874998,5.701499978,6.742,8.911024999
,Harrison,13,RickerTVA,Smax,0.189765307,0.082810889,0.1122,0.1483,0.1754,0.2128,0.345509994
,Harrison,13,RickerTVA,var,0.884960244,0.786505153,0.001211975,0.050174981,0.822249926,1.579,2.288
,Harrison,13,RickerTVAFB,alpha[1],1.27816948,0.390138263,0.432687493,1.037,1.301,1.535,2.018
,Harrison,13,RickerTVAFB,alpha[2],1.28006772,0.374780068,0.4773225,1.046,1.303,1.529,1.971025
,Harrison,13,RickerTVAFB,alpha[3],1.272471588,0.369708855,0.4738475,1.045,1.299,1.522,1.934025
,Harrison,13,RickerTVAFB,alpha[4],1.277817622,0.360579167,0.504395,1.056,1.305,1.522,1.93
,Harrison,13,RickerTVAFB,alpha[5],1.30376436,0.346658238,0.5735775,1.085,1.325,1.533,1.947025
,Harrison,13,RickerTVAFB,alpha[6],1.346522621,0.337650221,0.654689997,1.136,1.357,1.565,1.994024994
,Harrison,13,RickerTVAFB,alpha[7],1.368718272,0.331283492,0.69927,1.163,1.374,1.575,2.027
,Harrison,13,RickerTVAFB,alpha[8],1.367444586,0.325578632,0.711585,1.166,1.373,1.569,2.002025
,Harrison,13,RickerTVAFB,alpha[9],1.348391447,0.318760899,0.69809,1.15,1.3575,1.551,1.971025
,Harrison,13,RickerTVAFB,alpha[10],1.328501672,0.319373025,0.66337,1.131,1.341,1.538,1.918
,Harrison,13,RickerTVAFB,alpha[11],1.317396008,0.319366217,0.65846,1.117,1.332,1.53,1.908
,Harrison,13,RickerTVAFB,alpha[12],1.309028852,0.325237999,0.61396,1.115,1.33,1.518,1.9
,Harrison,13,RickerTVAFB,alpha[13],1.328362191,0.313847734,0.65297,1.135,1.345,1.535,1.913025
,Harrison,13,RickerTVAFB,alpha[14],1.342047623,0.312598125,0.693675,1.149,1.355,1.543,1.926025
,Harrison,13,RickerTVAFB,alpha[15],1.349577957,0.312076208,0.6951675,1.158,1.361,1.551,1.934025
,Harrison,13,RickerTVAFB,alpha[16],1.338007615,0.311288158,0.66018,1.152,1.358,1.543,1.908025
,Harrison,13,RickerTVAFB,alpha[17],1.338683939,0.312867894,0.6386875,1.156,1.361,1.541,1.901025
,Harrison,13,RickerTVAFB,alpha[18],1.346069391,0.311380834,0.663395,1.161,1.37,1.551,1.911
,Harrison,13,RickerTVAFB,alpha[19],1.355280342,0.310272126,0.678195,1.17,1.379,1.559,1.913
,Harrison,13,RickerTVAFB,alpha[20],1.363960912,0.308439411,0.6991,1.181,1.386,1.567,1.916
,Harrison,13,RickerTVAFB,alpha[21],1.392318398,0.301780771,0.751885,1.21,1.409,1.589,1.961
,Harrison,13,RickerTVAFB,alpha[22],1.42374617,0.297214127,0.793429879,1.243,1.436,1.617,1.984
,Harrison,13,RickerTVAFB,alpha[23],1.431930649,0.295550557,0.7977975,1.255,1.445,1.625,1.981
,Harrison,13,RickerTVAFB,alpha[24],1.455286467,0.297025991,0.830287202,1.277749927,1.463,1.646249943,2.015024994
,Harrison,13,RickerTVAFB,alpha[25],1.466777411,0.295488138,0.8551975,1.289,1.475,1.652,2.03
,Harrison,13,RickerTVAFB,alpha[26],1.484493802,0.299365074,0.875495,1.3,1.491,1.67,2.07
,Harrison,13,RickerTVAFB,alpha[27],1.484634893,0.293319558,0.879179991,1.307,1.49,1.671,2.053024994
,Harrison,13,RickerTVAFB,alpha[28],1.475397537,0.295327244,0.850095,1.29875,1.482,1.664,2.034
,Harrison,13,RickerTVAFB,alpha[29],1.45771609,0.298449778,0.81309,1.28275,1.474,1.653,2.006025
,Harrison,13,RickerTVAFB,alpha[30],1.444169941,0.305828532,0.769185,1.272,1.463,1.643,1.991
,Harrison,13,RickerTVAFB,alpha[31],1.458116524,0.304340876,0.790475,1.287,1.474,1.66,2.008
,Harrison,13,RickerTVAFB,alpha[32],1.473410446,0.303904218,0.804875,1.303,1.49,1.672,2.023
,Harrison,13,RickerTVAFB,alpha[33],1.488411868,0.300717365,0.846,1.31375,1.506,1.681,2.039025
,Harrison,13,RickerTVAFB,alpha[34],1.504861669,0.298344186,0.861185,1.33,1.52,1.694,2.058
,Harrison,13,RickerTVAFB,alpha[35],1.52075245,0.29669186,0.882195,1.35,1.534,1.71,2.08
,Harrison,13,RickerTVAFB,alpha[36],1.53826545,0.29253717,0.918075,1.362,1.55,1.723,2.106
,Harrison,13,RickerTVAFB,alpha[37],1.55342996,0.292032802,0.941484995,1.379,1.561,1.738249946,2.112024994
,Harrison,13,RickerTVAFB,alpha[38],1.58198644,0.289959077,0.9814725,1.407,1.585,1.765,2.148025
,Harrison,13,RickerTVAFB,alpha[39],1.604506667,0.289828825,0.99829,1.43,1.606,1.787,2.183
,Harrison,13,RickerTVAFB,alpha[40],1.63419468,0.292795855,1.044974988,1.456,1.634,1.818,2.236024995
,Harrison,13,RickerTVAFB,alpha[41],1.66433885,0.296745528,1.075,1.476,1.66,1.846,2.274
,Harrison,13,RickerTVAFB,alpha[42],1.67749093,0.301378643,1.086,1.488,1.674,1.861,2.303024995
,Harrison,13,RickerTVAFB,alpha[43],1.69882729,0.302730497,1.108974989,1.507,1.693,1.883,2.313
,Harrison,13,RickerTVAFB,alpha[44],1.70848884,0.305724033,1.104,1.514,1.704,1.895,2.329
,Harrison,13,RickerTVAFB,alpha[45],1.71947753,0.306857061,1.121974989,1.521,1.712,1.912249951,2.342
,Harrison,13,RickerTVAFB,alpha[46],1.74127822,0.312038802,1.14,1.541,1.733,1.932,2.374024995
,Harrison,13,RickerTVAFB,alpha[47],1.76790502,0.317461484,1.156975,1.561,1.759,1.964,2.422
,Harrison,13,RickerTVAFB,alpha[48],1.82401745,0.330574938,1.22897499,1.603,1.805,2.021,2.544024995
,Harrison,13,RickerTVAFB,alpha[49],1.85148655,0.336951934,1.255,1.623,1.828499932,2.057,2.583
,Harrison,13,RickerTVAFB,alpha[50],1.87332271,0.340806895,1.27397499,1.640749943,1.849,2.084,2.617024995
,Harrison,13,RickerTVAFB,alpha[51],1.89243824,0.350167177,1.288949962,1.65,1.866,2.104,2.656024995
,Harrison,13,RickerTVAFB,alpha[52],1.92251225,0.359538753,1.299974991,1.673,1.897,2.141,2.692
,Harrison,13,RickerTVAFB,alpha[53],1.94070387,0.366918589,1.298,1.686,1.912,2.166,2.735024996
,Harrison,13,RickerTVAFB,alpha[54],1.95561044,0.374639871,1.301,1.698,1.926,2.184,2.767
,Harrison,13,RickerTVAFB,alpha[55],1.9668404,0.380994347,1.303974991,1.704,1.935,2.197,2.791
,Harrison,13,RickerTVAFB,alpha[56],1.95433844,0.37903264,1.278,1.692,1.93,2.191,2.771024996
,Harrison,13,RickerTVAFB,alpha[57],1.98194907,0.398765582,1.285,1.704,1.956,2.225249958,2.857049983
,Harrison,13,RickerTVAFB,alpha[58],1.99815675,0.411486927,1.293974991,1.709,1.964,2.250249958,2.905049983
,Harrison,13,RickerTVAFB,alpha[59],2.00615991,0.424132671,1.275,1.714,1.97,2.263,2.927049983
,Harrison,13,RickerTVAFB,alpha[60],2.00195289,0.433727644,1.248,1.70175,1.965,2.266,2.95505
,Harrison,13,RickerTVAFB,alpha[61],2.01354024,0.45388145,1.23597499,1.704,1.97,2.279,3.022
,Harrison,13,RickerTVAFB,alpha[62],2.004177566,0.468498747,1.19595,1.691,1.962,2.274,3.052025
,Harrison,13,RickerTVAFB,beta,4.60718754,1.21137532,2.155,3.822,4.613,5.398,6.905
,Harrison,13,RickerTVAFB,Smax,0.2394144,0.107911858,0.1448,0.1853,0.2168,0.2616,0.464
,Harrison,13,RickerTVAFB,var,0.786142849,0.796686729,0.001129,0.029067474,0.4663,1.524,2.327
